Country,Types of Land,UNIT_MEASURE,Unit of measure,Time,OBS_VALUE,UNIT_MULT,Unit multiplier,Actual area (ha)
Argentina,Arable land,HA,Hectares,1987,26245.0,3,Thousands,26245000.0
Argentina,Arable land,HA,Hectares,1988,26367.0,3,Thousands,26367000.0
Argentina,Arable land,HA,Hectares,1989,26470.0,3,Thousands,26470000.0
Argentina,Arable land,HA,Hectares,1990,26575.0,3,Thousands,26575000.0
Argentina,Arable land,HA,Hectares,1991,26680.0,3,Thousands,26680000.0
Argentina,Arable land,HA,Hectares,1992,26785.0,3,Thousands,26785000.0
Argentina,Arable land,HA,Hectares,1993,26890.0,3,Thousands,26890000.0
Argentina,Arable land,HA,Hectares,1994,26998.0,3,Thousands,26998000.0
Argentina,Arable land,HA,Hectares,1995,27105.0,3,Thousands,27105000.0
Argentina,Arable land,HA,Hectares,1996,27212.0,3,Thousands,27212000.0
Argentina,Arable land,HA,Hectares,1997,27320.0,3,Thousands,27320000.0
Argentina,Arable land,HA,Hectares,1998,27425.0,3,Thousands,27425000.0
Argentina,Arable land,HA,Hectares,1999,27532.0,3,Thousands,27532000.0
Argentina,Arable land,HA,Hectares,2000,27640.0,3,Thousands,27640000.0
Argentina,Arable land,HA,Hectares,2001,27746.0,3,Thousands,27746000.0
Argentina,Arable land,HA,Hectares,2002,27862.0,3,Thousands,27862000.0
Argentina,Arable land,HA,Hectares,2003,29828.2,3,Thousands,29828200.0
Argentina,Arable land,HA,Hectares,2004,31794.4,3,Thousands,31794400.0
Argentina,Arable land,HA,Hectares,2005,33791.6,3,Thousands,33791600.0
Argentina,Arable land,HA,Hectares,2006,35582.5,3,Thousands,35582500.0
Argentina,Arable land,HA,Hectares,2007,36984.9,3,Thousands,36984900.0
Argentina,Arable land,HA,Hectares,2008,35636.3,3,Thousands,35636300.0
Argentina,Arable land,HA,Hectares,2009,34490.7,3,Thousands,34490700.0
Argentina,Arable land,HA,Hectares,2010,38003.1,3,Thousands,38003100.0
Argentina,Arable land,HA,Hectares,2011,38626.5,3,Thousands,38626500.0
Argentina,Arable land,HA,Hectares,2012,39622.9,3,Thousands,39622900.0
Argentina,Arable land,HA,Hectares,2013,39391.3,3,Thousands,39391300.0
Argentina,Arable land,HA,Hectares,2014,38039.7,3,Thousands,38039700.0
Argentina,Arable land,HA,Hectares,2015,36688.1,3,Thousands,36688100.0
Argentina,Arable land,HA,Hectares,2016,35336.5,3,Thousands,35336500.0
Argentina,Arable land,HA,Hectares,2017,33984.9,3,Thousands,33984900.0
Argentina,Arable land,HA,Hectares,2018,32632.76,3,Thousands,32632760.0
Argentina,Arable land,HA,Hectares,2019,32632.76,3,Thousands,32632760.0
Argentina,Arable land,HA,Hectares,2020,32632.76,3,Thousands,32632760.0
Brazil,Arable land,HA,Hectares,1985,52907.707,3,Thousands,52907707.0
Brazil,Arable land,HA,Hectares,1986,51794.0,3,Thousands,51794000.0
Brazil,Arable land,HA,Hectares,1987,50681.0,3,Thousands,50681000.0
Brazil,Arable land,HA,Hectares,1988,49567.0,3,Thousands,49567000.0
Brazil,Arable land,HA,Hectares,1989,48454.0,3,Thousands,48454000.0
Brazil,Arable land,HA,Hectares,1990,47340.0,3,Thousands,47340000.0
Brazil,Arable land,HA,Hectares,1991,46226.0,3,Thousands,46226000.0
Brazil,Arable land,HA,Hectares,1992,45113.0,3,Thousands,45113000.0
Brazil,Arable land,HA,Hectares,1993,43999.0,3,Thousands,43999000.0
Brazil,Arable land,HA,Hectares,1994,42886.0,3,Thousands,42886000.0
Brazil,Arable land,HA,Hectares,1995,42563.0,3,Thousands,42563000.0
Brazil,Arable land,HA,Hectares,1996,43140.0,3,Thousands,43140000.0
Brazil,Arable land,HA,Hectares,1997,43717.0,3,Thousands,43717000.0
Brazil,Arable land,HA,Hectares,1998,44294.0,3,Thousands,44294000.0
Brazil,Arable land,HA,Hectares,1999,44871.0,3,Thousands,44871000.0
Brazil,Arable land,HA,Hectares,2000,45448.0,3,Thousands,45448000.0
Brazil,Arable land,HA,Hectares,2001,46025.0,3,Thousands,46025000.0
Brazil,Arable land,HA,Hectares,2002,46602.0,3,Thousands,46602000.0
Brazil,Arable land,HA,Hectares,2003,47179.0,3,Thousands,47179000.0
Brazil,Arable land,HA,Hectares,2004,47756.0,3,Thousands,47756000.0
Brazil,Arable land,HA,Hectares,2005,48333.0,3,Thousands,48333000.0
Brazil,Arable land,HA,Hectares,2006,48914.0,3,Thousands,48914000.0
Brazil,Arable land,HA,Hectares,2007,49537.0,3,Thousands,49537000.0
Brazil,Arable land,HA,Hectares,2008,50159.0,3,Thousands,50159000.0
Brazil,Arable land,HA,Hectares,2009,50782.0,3,Thousands,50782000.0
Brazil,Arable land,HA,Hectares,2010,51405.0,3,Thousands,51405000.0
Brazil,Arable land,HA,Hectares,2011,52027.0,3,Thousands,52027000.0
Brazil,Arable land,HA,Hectares,2012,52650.0,3,Thousands,52650000.0
Brazil,Arable land,HA,Hectares,2013,53272.0,3,Thousands,53272000.0
Brazil,Arable land,HA,Hectares,2014,53895.0,3,Thousands,53895000.0
Brazil,Arable land,HA,Hectares,2015,54518.0,3,Thousands,54518000.0
Brazil,Arable land,HA,Hectares,2016,55140.0,3,Thousands,55140000.0
Brazil,Arable land,HA,Hectares,2017,55762.0,3,Thousands,55762000.0
Brazil,Arable land,HA,Hectares,2018,55762.0,3,Thousands,55762000.0
Brazil,Arable land,HA,Hectares,2019,55762.0,3,Thousands,55762000.0
Brazil,Arable land,HA,Hectares,2020,55762.0,3,Thousands,55762000.0
Bulgaria,Arable land,HA,Hectares,1990,3856.0,3,Thousands,3856000.0
Bulgaria,Arable land,HA,Hectares,1991,3864.0,3,Thousands,3864000.0
Bulgaria,Arable land,HA,Hectares,1992,4047.0,3,Thousands,4047000.0
Bulgaria,Arable land,HA,Hectares,1993,4063.0,3,Thousands,4063000.0
Bulgaria,Arable land,HA,Hectares,1994,4001.0,3,Thousands,4001000.0
Bulgaria,Arable land,HA,Hectares,1995,3998.0,3,Thousands,3998000.0
Bulgaria,Arable land,HA,Hectares,1996,4203.0,3,Thousands,4203000.0
Bulgaria,Arable land,HA,Hectares,1997,4298.0,3,Thousands,4298000.0
Bulgaria,Arable land,HA,Hectares,1998,3533.7,3,Thousands,3533700.0
Bulgaria,Arable land,HA,Hectares,1999,3574.5,3,Thousands,3574500.0
Bulgaria,Arable land,HA,Hectares,2000,3522.8,3,Thousands,3522800.0
Bulgaria,Arable land,HA,Hectares,2001,3465.0,3,Thousands,3465000.0
Bulgaria,Arable land,HA,Hectares,2002,3352.7,3,Thousands,3352700.0
Bulgaria,Arable land,HA,Hectares,2003,3321.2,3,Thousands,3321200.0
Bulgaria,Arable land,HA,Hectares,2004,3311.9,3,Thousands,3311900.0
Bulgaria,Arable land,HA,Hectares,2005,27.3,3,Thousands,27300.0
Bulgaria,Arable land,HA,Hectares,2006,3130.0,3,Thousands,3130000.0
Bulgaria,Arable land,HA,Hectares,2007,3083.5,3,Thousands,3083500.0
Bulgaria,Arable land,HA,Hectares,2008,3086.3,3,Thousands,3086300.0
Bulgaria,Arable land,HA,Hectares,2009,3143.9,3,Thousands,3143900.0
Bulgaria,Arable land,HA,Hectares,2010,3184.12,3,Thousands,3184120.0
Bulgaria,Arable land,HA,Hectares,2011,3249.76,3,Thousands,3249760.0
Bulgaria,Arable land,HA,Hectares,2012,3316.92,3,Thousands,3316920.0
Bulgaria,Arable land,HA,Hectares,2013,3478.88,3,Thousands,3478880.0
Bulgaria,Arable land,HA,Hectares,2014,3486.46,3,Thousands,3486460.0
Bulgaria,Arable land,HA,Hectares,2015,3509.74,3,Thousands,3509740.0
Bulgaria,Arable land,HA,Hectares,2016,3496.86,3,Thousands,3496860.0
Bulgaria,Arable land,HA,Hectares,2017,3489.58,3,Thousands,3489580.0
Bulgaria,Arable land,HA,Hectares,2018,3478.51,3,Thousands,3478510.0
Bulgaria,Arable land,HA,Hectares,2019,3476.75,3,Thousands,3476750.0
Bulgaria,Arable land,HA,Hectares,2020,3492.24,3,Thousands,3492240.0
Bulgaria,Arable land,HA,Hectares,2021,3501.48,3,Thousands,3501480.0
China (People’s Republic of),Arable land,HA,Hectares,1985,120835.0,3,Thousands,120835000.0
China (People’s Republic of),Arable land,HA,Hectares,1986,121220.0,3,Thousands,121220000.0
China (People’s Republic of),Arable land,HA,Hectares,1987,120913.0,3,Thousands,120913000.0
China (People’s Republic of),Arable land,HA,Hectares,1988,121592.0,3,Thousands,121592000.0
China (People’s Republic of),Arable land,HA,Hectares,1989,122886.0,3,Thousands,122886000.0
China (People’s Republic of),Arable land,HA,Hectares,1990,124481.0,3,Thousands,124481000.0
China (People’s Republic of),Arable land,HA,Hectares,1991,125545.0,3,Thousands,125545000.0
China (People’s Republic of),Arable land,HA,Hectares,1992,123562.0,3,Thousands,123562000.0
China (People’s Republic of),Arable land,HA,Hectares,1993,121956.0,3,Thousands,121956000.0
China (People’s Republic of),Arable land,HA,Hectares,1994,121353.0,3,Thousands,121353000.0
China (People’s Republic of),Arable land,HA,Hectares,1995,120234.0,3,Thousands,120234000.0
China (People’s Republic of),Arable land,HA,Hectares,1996,119992.0,3,Thousands,119992000.0
China (People’s Republic of),Arable land,HA,Hectares,1997,119684.25,3,Thousands,119684250.0
China (People’s Republic of),Arable land,HA,Hectares,1998,119673.5,3,Thousands,119673500.0
China (People’s Republic of),Arable land,HA,Hectares,1999,119669.75,3,Thousands,119669750.0
China (People’s Republic of),Arable land,HA,Hectares,2000,119666.0,3,Thousands,119666000.0
China (People’s Republic of),Arable land,HA,Hectares,2001,120257.844,3,Thousands,120257844.0
China (People’s Republic of),Arable land,HA,Hectares,2002,120649.689,3,Thousands,120649689.0
China (People’s Republic of),Arable land,HA,Hectares,2003,120835.533,3,Thousands,120835533.0
China (People’s Republic of),Arable land,HA,Hectares,2004,121021.378,3,Thousands,121021378.0
China (People’s Republic of),Arable land,HA,Hectares,2005,121267.222,3,Thousands,121267222.0
China (People’s Republic of),Arable land,HA,Hectares,2006,121607.067,3,Thousands,121607067.0
China (People’s Republic of),Arable land,HA,Hectares,2007,121546.911,3,Thousands,121546911.0
China (People’s Republic of),Arable land,HA,Hectares,2008,121791.756,3,Thousands,121791756.0
China (People’s Republic of),Arable land,HA,Hectares,2009,121983.6,3,Thousands,121983600.0
China (People’s Republic of),Arable land,HA,Hectares,2010,121369.8,3,Thousands,121369800.0
China (People’s Republic of),Arable land,HA,Hectares,2011,120640.1,3,Thousands,120640100.0
China (People’s Republic of),Arable land,HA,Hectares,2012,119959.5,3,Thousands,119959500.0
China (People’s Republic of),Arable land,HA,Hectares,2013,119761.5,3,Thousands,119761500.0
China (People’s Republic of),Arable land,HA,Hectares,2014,119655.0,3,Thousands,119655000.0
China (People’s Republic of),Arable land,HA,Hectares,2015,119593.4,3,Thousands,119593400.0
China (People’s Republic of),Arable land,HA,Hectares,2016,119512.9,3,Thousands,119512900.0
China (People’s Republic of),Arable land,HA,Hectares,2017,119477.1,3,Thousands,119477100.0
China (People’s Republic of),Arable land,HA,Hectares,2018,119474.7,3,Thousands,119474700.0
China (People’s Republic of),Arable land,HA,Hectares,2019,119474.2,3,Thousands,119474200.0
China (People’s Republic of),Arable land,HA,Hectares,2020,119473.1,3,Thousands,119473100.0
Croatia,Arable land,HA,Hectares,2000,841.83,3,Thousands,841830.0
Croatia,Arable land,HA,Hectares,2001,854.04,3,Thousands,854040.0
Croatia,Arable land,HA,Hectares,2002,857.62,3,Thousands,857620.0
Croatia,Arable land,HA,Hectares,2003,864.35,3,Thousands,864350.0
Croatia,Arable land,HA,Hectares,2004,846.09,3,Thousands,846090.0
Croatia,Arable land,HA,Hectares,2005,872.68,3,Thousands,872680.0
Croatia,Arable land,HA,Hectares,2006,880.63,3,Thousands,880630.0
Croatia,Arable land,HA,Hectares,2007,852.01,3,Thousands,852010.0
Croatia,Arable land,HA,Hectares,2008,860.76,3,Thousands,860760.0
Croatia,Arable land,HA,Hectares,2009,868.34,3,Thousands,868340.0
Croatia,Arable land,HA,Hectares,2010,904.49,3,Thousands,904490.0
Croatia,Arable land,HA,Hectares,2011,892.22,3,Thousands,892220.0
Croatia,Arable land,HA,Hectares,2012,903.51,3,Thousands,903510.0
Croatia,Arable land,HA,Hectares,2013,874.86,3,Thousands,874860.0
Croatia,Arable land,HA,Hectares,2014,811.07,3,Thousands,811070.0
Croatia,Arable land,HA,Hectares,2015,844.09,3,Thousands,844090.0
Croatia,Arable land,HA,Hectares,2016,874.3,3,Thousands,874300.0
Croatia,Arable land,HA,Hectares,2017,817.17,3,Thousands,817170.0
Croatia,Arable land,HA,Hectares,2018,805.75,3,Thousands,805750.0
Croatia,Arable land,HA,Hectares,2019,824.66,3,Thousands,824660.0
Croatia,Arable land,HA,Hectares,2020,890.71,3,Thousands,890710.0
Croatia,Arable land,HA,Hectares,2021,858.42,3,Thousands,858420.0
Cyprus,Arable land,HA,Hectares,1990,90.6,3,Thousands,90600.0
Cyprus,Arable land,HA,Hectares,1991,91.5,3,Thousands,91500.0
Cyprus,Arable land,HA,Hectares,1992,96.0,3,Thousands,96000.0
Cyprus,Arable land,HA,Hectares,1993,96.1,3,Thousands,96100.0
Cyprus,Arable land,HA,Hectares,1994,91.2,3,Thousands,91200.0
Cyprus,Arable land,HA,Hectares,1995,92.0,3,Thousands,92000.0
Cyprus,Arable land,HA,Hectares,1996,93.0,3,Thousands,93000.0
Cyprus,Arable land,HA,Hectares,1997,90.1,3,Thousands,90100.0
Cyprus,Arable land,HA,Hectares,1998,92.0,3,Thousands,92000.0
Cyprus,Arable land,HA,Hectares,1999,95.4,3,Thousands,95400.0
Cyprus,Arable land,HA,Hectares,2000,89.3,3,Thousands,89300.0
Cyprus,Arable land,HA,Hectares,2001,88.3,3,Thousands,88300.0
Cyprus,Arable land,HA,Hectares,2002,86.6,3,Thousands,86600.0
Cyprus,Arable land,HA,Hectares,2003,114.4,3,Thousands,114400.0
Cyprus,Arable land,HA,Hectares,2004,112.61,3,Thousands,112610.0
Cyprus,Arable land,HA,Hectares,2005,123.97,3,Thousands,123970.0
Cyprus,Arable land,HA,Hectares,2006,114.79,3,Thousands,114790.0
Cyprus,Arable land,HA,Hectares,2007,112.28,3,Thousands,112280.0
Cyprus,Arable land,HA,Hectares,2008,93.41,3,Thousands,93410.0
Cyprus,Arable land,HA,Hectares,2009,87.14,3,Thousands,87140.0
Cyprus,Arable land,HA,Hectares,2010,82.77,3,Thousands,82770.0
Cyprus,Arable land,HA,Hectares,2011,84.16,3,Thousands,84160.0
Cyprus,Arable land,HA,Hectares,2012,85.53,3,Thousands,85530.0
Cyprus,Arable land,HA,Hectares,2013,79.18,3,Thousands,79180.0
Cyprus,Arable land,HA,Hectares,2014,78.76,3,Thousands,78760.0
Cyprus,Arable land,HA,Hectares,2015,98.29,3,Thousands,98290.0
Cyprus,Arable land,HA,Hectares,2016,84.51,3,Thousands,84510.0
Cyprus,Arable land,HA,Hectares,2017,94.67,3,Thousands,94670.0
Cyprus,Arable land,HA,Hectares,2018,104.59,3,Thousands,104590.0
Cyprus,Arable land,HA,Hectares,2019,96.45,3,Thousands,96450.0
Cyprus,Arable land,HA,Hectares,2020,99.56,3,Thousands,99560.0
Cyprus,Arable land,HA,Hectares,2021,95.41,3,Thousands,95410.0
India,Arable land,HA,Hectares,1985,163540.0,3,Thousands,163540000.0
India,Arable land,HA,Hectares,1986,163409.0,3,Thousands,163409000.0
India,Arable land,HA,Hectares,1987,163205.0,3,Thousands,163205000.0
India,Arable land,HA,Hectares,1988,162868.0,3,Thousands,162868000.0
India,Arable land,HA,Hectares,1989,163476.0,3,Thousands,163476000.0
India,Arable land,HA,Hectares,1990,163459.0,3,Thousands,163459000.0
India,Arable land,HA,Hectares,1991,163182.0,3,Thousands,163182000.0
India,Arable land,HA,Hectares,1992,162706.0,3,Thousands,162706000.0
India,Arable land,HA,Hectares,1993,162586.0,3,Thousands,162586000.0
India,Arable land,HA,Hectares,1994,162525.0,3,Thousands,162525000.0
India,Arable land,HA,Hectares,1995,161911.0,3,Thousands,161911000.0
India,Arable land,HA,Hectares,1996,161025.0,3,Thousands,161025000.0
India,Arable land,HA,Hectares,1997,161601.0,3,Thousands,161601000.0
India,Arable land,HA,Hectares,1998,161409.0,3,Thousands,161409000.0
India,Arable land,HA,Hectares,1999,160975.0,3,Thousands,160975000.0
India,Arable land,HA,Hectares,2000,160930.0,3,Thousands,160930000.0
India,Arable land,HA,Hectares,2001,160325.0,3,Thousands,160325000.0
India,Arable land,HA,Hectares,2002,160432.0,3,Thousands,160432000.0
India,Arable land,HA,Hectares,2003,159799.0,3,Thousands,159799000.0
India,Arable land,HA,Hectares,2004,159681.0,3,Thousands,159681000.0
India,Arable land,HA,Hectares,2005,159444.0,3,Thousands,159444000.0
India,Arable land,HA,Hectares,2006,158662.0,3,Thousands,158662000.0
India,Arable land,HA,Hectares,2007,158022.0,3,Thousands,158022000.0
India,Arable land,HA,Hectares,2008,157995.0,3,Thousands,157995000.0
India,Arable land,HA,Hectares,2009,157924.0,3,Thousands,157924000.0
India,Arable land,HA,Hectares,2010,157009.0,3,Thousands,157009000.0
India,Arable land,HA,Hectares,2011,156979.0,3,Thousands,156979000.0
India,Arable land,HA,Hectares,2012,156546.0,3,Thousands,156546000.0
India,Arable land,HA,Hectares,2013,156442.0,3,Thousands,156442000.0
India,Arable land,HA,Hectares,2014,156463.0,3,Thousands,156463000.0
India,Arable land,HA,Hectares,2015,156413.0,3,Thousands,156413000.0
India,Arable land,HA,Hectares,2016,156317.0,3,Thousands,156317000.0
India,Arable land,HA,Hectares,2017,155895.136,3,Thousands,155895136.0
India,Arable land,HA,Hectares,2018,155477.911,3,Thousands,155477911.0
India,Arable land,HA,Hectares,2019,155369.076,3,Thousands,155369076.0
India,Arable land,HA,Hectares,2020,155369.076,3,Thousands,155369076.0
Indonesia,Arable land,HA,Hectares,1985,19500.0,3,Thousands,19500000.0
Indonesia,Arable land,HA,Hectares,1986,20178.0,3,Thousands,20178000.0
Indonesia,Arable land,HA,Hectares,1987,21170.0,3,Thousands,21170000.0
Indonesia,Arable land,HA,Hectares,1988,21156.0,3,Thousands,21156000.0
Indonesia,Arable land,HA,Hectares,1989,20860.0,3,Thousands,20860000.0
Indonesia,Arable land,HA,Hectares,1990,20253.0,3,Thousands,20253000.0
Indonesia,Arable land,HA,Hectares,1991,18081.0,3,Thousands,18081000.0
Indonesia,Arable land,HA,Hectares,1992,18100.0,3,Thousands,18100000.0
Indonesia,Arable land,HA,Hectares,1993,18129.0,3,Thousands,18129000.0
Indonesia,Arable land,HA,Hectares,1994,17126.0,3,Thousands,17126000.0
Indonesia,Arable land,HA,Hectares,1995,17342.0,3,Thousands,17342000.0
Indonesia,Arable land,HA,Hectares,1996,17941.0,3,Thousands,17941000.0
Indonesia,Arable land,HA,Hectares,1997,18500.0,3,Thousands,18500000.0
Indonesia,Arable land,HA,Hectares,1998,18700.0,3,Thousands,18700000.0
Indonesia,Arable land,HA,Hectares,1999,19700.0,3,Thousands,19700000.0
Indonesia,Arable land,HA,Hectares,2000,20500.0,3,Thousands,20500000.0
Indonesia,Arable land,HA,Hectares,2001,20200.0,3,Thousands,20200000.0
Indonesia,Arable land,HA,Hectares,2002,20081.0,3,Thousands,20081000.0
Indonesia,Arable land,HA,Hectares,2003,22406.0,3,Thousands,22406000.0
Indonesia,Arable land,HA,Hectares,2004,24666.0,3,Thousands,24666000.0
Indonesia,Arable land,HA,Hectares,2005,22946.0,3,Thousands,22946000.0
Indonesia,Arable land,HA,Hectares,2006,21500.0,3,Thousands,21500000.0
Indonesia,Arable land,HA,Hectares,2007,22000.0,3,Thousands,22000000.0
Indonesia,Arable land,HA,Hectares,2008,22700.0,3,Thousands,22700000.0
Indonesia,Arable land,HA,Hectares,2009,23600.0,3,Thousands,23600000.0
Indonesia,Arable land,HA,Hectares,2010,23600.0,3,Thousands,23600000.0
Indonesia,Arable land,HA,Hectares,2011,23500.0,3,Thousands,23500000.0
Indonesia,Arable land,HA,Hectares,2012,23500.0,3,Thousands,23500000.0
Indonesia,Arable land,HA,Hectares,2013,23500.0,3,Thousands,23500000.0
Indonesia,Arable land,HA,Hectares,2014,23500.0,3,Thousands,23500000.0
Indonesia,Arable land,HA,Hectares,2015,23800.0,3,Thousands,23800000.0
Indonesia,Arable land,HA,Hectares,2016,25200.0,3,Thousands,25200000.0
Indonesia,Arable land,HA,Hectares,2017,26300.0,3,Thousands,26300000.0
Indonesia,Arable land,HA,Hectares,2018,26300.0,3,Thousands,26300000.0
Indonesia,Arable land,HA,Hectares,2019,26300.0,3,Thousands,26300000.0
Indonesia,Arable land,HA,Hectares,2020,26300.0,3,Thousands,26300000.0
Kazakhstan,Arable land,HA,Hectares,1992,35055.0,3,Thousands,35055000.0
Kazakhstan,Arable land,HA,Hectares,1993,35040.0,3,Thousands,35040000.0
Kazakhstan,Arable land,HA,Hectares,1994,34683.0,3,Thousands,34683000.0
Kazakhstan,Arable land,HA,Hectares,1995,34716.5,3,Thousands,34716500.0
Kazakhstan,Arable land,HA,Hectares,1996,33007.6,3,Thousands,33007600.0
Kazakhstan,Arable land,HA,Hectares,1997,32551.8,3,Thousands,32551800.0
Kazakhstan,Arable land,HA,Hectares,1998,32154.8,3,Thousands,32154800.0
Kazakhstan,Arable land,HA,Hectares,1999,32056.3,3,Thousands,32056300.0
Kazakhstan,Arable land,HA,Hectares,2000,30159.3,3,Thousands,30159300.0
Kazakhstan,Arable land,HA,Hectares,2001,29359.7,3,Thousands,29359700.0
Kazakhstan,Arable land,HA,Hectares,2002,28345.9,3,Thousands,28345900.0
Kazakhstan,Arable land,HA,Hectares,2003,28343.6,3,Thousands,28343600.0
Kazakhstan,Arable land,HA,Hectares,2004,28478.8,3,Thousands,28478800.0
Kazakhstan,Arable land,HA,Hectares,2005,28562.3,3,Thousands,28562300.0
Kazakhstan,Arable land,HA,Hectares,2006,28616.0,3,Thousands,28616000.0
